language_encoded,budget_scaled,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
7,0.669395562409655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5704426537484965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.45324040123068526,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.30882541611916153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6224986925761128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.30882541611916153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.5866213287252937,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6184770499935992,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7,0.2677562590736304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,0.5704426537484965,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5964706730829944,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7,0.5585391895800549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.523545785025301,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5385869328880738,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.669395562409655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5585391895800549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.7132917313853969,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5866213287252937,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.27696970275357713,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7,0.5385869328880738,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10,0.6605622995838802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5964706730829944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5964706730829944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5585391895800549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0.4656620464165903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.7753137013649534,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7,0.7090299560225255,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.523545785025301,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7753137013649534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.736492750567287,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,0.6100770466692033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6143388219684564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5521933062579815,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.2417282483046618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8735851843012534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.45324040123068526,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.6830019361689051,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.340681131269231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.5585391895800549,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7,0.7291701776734443,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.43963402850968125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7500991244238727,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0.18195358866541403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6034359017909247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0.24732735098409145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.43963402850968125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36,0.4656620464165903,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
7,0.523545785025301,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7533073240011454,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.37592259196384364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.523545785025301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
7,0.669395562409655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.340681131269231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.2677562590736304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0.4748754923271432,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.5385869328880738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.11091970015557939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.01196693139790438,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.42459288144001345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.340681131269231,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7068503889144988,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.8079828664573543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.3377970160888496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5760417584045867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6184770499935992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0.36670914679682604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.6011517111381697,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.42459288144001345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6375398408354375,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.2976957170807903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7,0.7174299594705221,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7,0.5866213287252937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6375398408354375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.669395562409655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.49751776632528755,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.42459288144001345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4292739191370126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.340681131269231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,0.7451474532535297,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,0.5455521614827034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5646149519846397,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7,0.826232214596774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.49751776632528755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.4595862842706269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0.669395562409655,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7533073240011454,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5704426537484965,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7,0.736492750567287,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-0.2792907875193611,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7174299594705221,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,0.5866213287252937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.45324040123068526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7683484724984015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.7234207212288722,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0.060001247698177024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.4886160967619386,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0.5585391895800549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7683484724984015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.523545785025301,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6954235822200154,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.523545785025301,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5704426537484965,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6511462145297972,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7,0.6954235822200154,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6375398408354375,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,0.4323114562732805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.7624142721089988,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
7,0.340681131269231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.669395562409655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.9019841062244228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.6574920979929371,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6855742376923638,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.736492750567287,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1369476966486788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,0.19483139956769838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7068503889144988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.43963402850968125,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7,0.736492750567287,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.41643301153215573,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.515385914650911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.3866614013163902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8163828699671515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.2677562590736304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.5814295249558533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5866213287252937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.340681131269231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.42459288144001345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.727279304032164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6184770499935992,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4656620464165903,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.0389514598773462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.5704426537484965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.7023888110412465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7683484724984015,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.2417282483046618,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.01196693139790438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6264101391926818,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.736492750567287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.844100363930107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.8252773021816968,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.8398385885290647,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.45324040123068526,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5385869328880738,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.43963402850968125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.9251851256372463,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-0.003074185533845485,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.5704426537484965,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.20987254029253133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.4876684223074892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6511462145297972,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7,0.3887155209882148,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7,0.5866213287252937,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
7,0.45324040123068526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
21,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3887155209882148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.5964706730829944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.3348009271866072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.8002041945008957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6954235822200154,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5521933062579815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.3542875026924273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.6184770499935992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,0.8132904990841158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.3887155209882148,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.6224986925761128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.5585391895800549,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.7533073240011454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.8213924672609015,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6184770499935992,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.727279304032164,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7174299594705221,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.6184770499935992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,-1.8613671836253345,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.2897626298659999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.42459288144001345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7,-0.0389514598773462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7,0.5964706730829944,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.6375398408354375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5385869328880738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.4911987941239104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.7174299594705221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.36670914679682604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.7533073240011454,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.5916309258783942,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,0.5646149519846397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.7533073240011454,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5455521614827034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.2677562590736304,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.5964706730829944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.6478642568529971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.7174299594705221,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.727279304032164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.8613671836253345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.2897626298659999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.5067312123845481,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.7174299594705221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.0958785673617825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.025009201684346283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.11091970015557939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0.6339254991485799,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0.5704426537484965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7,0.69058383493337,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.69058383493337,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8,0.20987254029253133,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
7,0.20987254029253133,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,0.5646149519846397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.340681131269231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.8613671836253345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.6011517111381697,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
