language_encoded,budget_scaled,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
5,0.7979918956443096,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1.2170345562065898,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1.1194214153177267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0.8589808921950843,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.20494342078766073,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-1.5250244722705444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.21302003508935646,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.5747777125903657,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5,-0.16107544165755194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5,-2.07697791423241,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.143184073746832,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,0.3731323493196066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,-0.4707698194055682,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,0.08892917555598262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.015078696211472802,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0.5747777125903657,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.5533276260043687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.7549729659107567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.5747777125903657,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.08892917555598262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1.0606262583863895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21,-1.174015536626413,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.024985422832875505,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.5971956299555893,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.48118138243273034,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14,-0.06747911525490406,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,-0.5360198030909911,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
5,0.3731323493196066,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.6469239461487025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1.1810814810446149,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.3969193439551215,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.3969193439551215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.26912446976402493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.4183694173986574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.4183694173986574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.3969193439551215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5,-1.681432684226709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.46086311110916456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.08892917555598262,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.24533746811919643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.5747777125903657,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,-0.9566182960819907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.1031199528699842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,0.7851304102545325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1.0606262583863895,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0.5388246379817574,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
31,0.9150853304642712,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3731323493196066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.08892917555598262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.3301134620667311,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0.24533746811919643,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-1.4908259357470555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.5533276260043687,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,0.5009272312988269,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5,-2.4967205299902404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5,-0.26912446976402493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5,-0.11271618187368436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.0391760929456384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.5388246379817574,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.3969193439551215,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5,0.9670299269770909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.5710736678285482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.18656665992017313,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5,0.3731323493196066,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.1031199528699842,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5747777125903657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.2170345562065898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,0.08892917555598262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.27282849250941354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.08892917555598262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5,-0.21302003508935646,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.3731323493196066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-1.3146718609247303,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5,0.7979918956443096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.26912446976402493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,0.015078696211472802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,1.0606262583863895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,-0.024985422832875505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.27282849250941354,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0.9150853304642712,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5,0.08892917555598262,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.21672405558817134,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8589808921950843,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.29928186867707574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.5985646897026017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.0606262583863895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.2891806500793686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0.29928186867707574,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0.5747777125903657,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.48118138243273034,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.5747777125903657,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.16107544165755194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.24051105840121878,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,-0.16107544165755194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-2.0108726763628235,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5,0.5201320293767069,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,-1.3686162427911153,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.12312772709941874,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.1130265567139008,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5,1.143184073746832,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.5533276260043687,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.6573355269772911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.7979918956443096,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.24533746811919643,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,0.27282849250941354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.5250244722705444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.3731323493196066,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.3969193439551215,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,-0.8159619529033789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-2.0108726763628235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.11271618187368436,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5,0.7851304102545325,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5,-0.26912446976402493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,0.9916265310557797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5747777125903657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.5747777125903657,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5,-0.11271618187368436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,-1.2408214036465681,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,0.7325864712345742,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.8589808921950843,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.2408214036465681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.29928186867707574,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.3731323493196066,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.26912446976402493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.05297610186965283,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0.15573506063042264,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.9670299269770909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05297610186965283,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,-0.11271618187368436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.3969193439551215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.5533276260043687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5,1.2170345562065898,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5,0.08892917555598262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-1.0880675021592363,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3247730878668537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,-0.6469239461487025,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0.08892917555598262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.015078696211472802,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0.08892917555598262,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.6573355269772911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,-1.4270609979842785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,0.3731323493196066,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,1.0606262583863895,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1.1810814810446149,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,0.48118138243273034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.17116095738368825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.3969193439551215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,0.6573355269772911,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,1.0606262583863895,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.8589808921950843,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,-2.4967205299902404,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5,-0.21302003508935646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.48118138243273034,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5,0.6878156023693628,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0.3731323493196066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.08892917555598262,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.11271618187368436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.3969193439551215,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.6469239461487025,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.18689269098384612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.3969193439551215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.8827678284196677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.05297610186965283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.8827678284196677,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-0.11271618187368436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.024985422832875505,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5,0.5747777125903657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.06747911525490406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-1.4087133333981314,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,-1.5250244722705444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0.9150853304642712,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,1.1031199528699842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-1.2408214036465681,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5,-0.16107544165755194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.11271618187368436,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5,0.48118138243273034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3731323493196066,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.4707698194055682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0.6573355269772911,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.6469239461487025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.21672405558817134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
5,1.2170345562065898,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.3247730878668537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1.0636076284760034,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.08892917555598262,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.6469239461487025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.9467116553590181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.05297610186965283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.015078696211472802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-1.3183157735355011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.7979918956443096,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5,1.0246731833166445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.9467116553590181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.9867757761213362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0.7586770335876308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.48118138243273034,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,-0.19177806867153854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.21302003508935646,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,0.3731323493196066,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10,-0.6079733035348008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.015078696211472802,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5,0.15573506063042264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5,0.9964439472054222,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.48118138243273034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3731323493196066,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1.0606262583863895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.2408214036465681,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.24533746811919643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.9150853304642712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,-1.174015536626413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.015078696211472802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.3686162427911153,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5,0.015078696211472802,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5,-0.8827678284196677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,-1.0391760929456384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.5985646897026017,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-1.0391760929456384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,1.2170345562065898,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,-0.11271618187368436,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0.24533746811919643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.08892917555598262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.7549729659107567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.2170345562065898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5,0.7311860086582388,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.08892917555598262,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.16107544165755194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.024985422832875505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-2.2608770081975487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.3731323493196066,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.21302003508935646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.11271618187368436,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5,1.2170345562065898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.5533276260043687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.8589808921950843,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5,0.24533746811919643,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,-0.16107544165755194,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.7311860086582388,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5,-0.5533276260043687,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
5,0.48118138243273034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.43993823545606314,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.43993823545606314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1.2644586201982062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
